product_id,category,seller_id,base_price_rub,gross_margin_rate,product_rating,is_private_label,created_date
p_02703,Home,s_0545,877,0.1181,4.72,0,2024-04-14
p_02704,Home,s_0116,1522,0.2131,4.74,0,2022-09-11
p_02705,Kids,s_0508,734,0.2318,4.27,0,2025-10-01
p_02706,Books,s_0149,238,0.1069,4.85,1,2025-04-20
p_02707,Fashion,s_0287,1954,0.2193,4.5,0,2024-11-28
p_02708,FMCG,s_0398,494,0.244,4.58,0,2022-10-09
p_02709,Electronics,s_0410,3118,0.1336,3.91,0,2023-12-28
p_02710,FMCG,s_0304,375,0.1655,3.84,0,2021-03-29
p_02711,Fashion,s_0080,770,0.2398,4.3,0,2021-05-01
p_02712,Home,s_0175,1851,0.1741,4.01,0,2025-05-24
p_02713,Pet,s_0151,659,0.169,4.63,0,2024-08-03
p_02714,Auto,s_0014,2792,0.1616,3.99,0,2025-08-08
p_02715,Sports,s_0190,1868,0.2168,4.52,0,2022-10-27
p_02716,Beauty,s_0513,497,0.3095,4.35,0,2023-07-19
p_02717,Fashion,s_0275,1487,0.2008,5.0,0,2022-03-29
p_02718,Sports,s_0562,1121,0.1755,4.84,0,2024-09-07
p_02719,Pet,s_0346,412,0.1662,4.59,0,2023-04-21
p_02720,Auto,s_0132,784,0.1618,4.9,0,2024-07-31
p_02721,Home,s_0686,3378,0.2068,4.32,0,2023-03-08
p_02722,FMCG,s_0341,251,0.0756,4.47,0,2021-09-02
p_02723,Pet,s_0567,464,0.1336,4.71,0,2026-03-11
p_02724,Fashion,s_0023,3339,0.2558,4.65,0,2024-09-18
p_02725,Electronics,s_0161,4606,0.1385,5.0,0,2024-01-04
p_02726,Electronics,s_0691,6768,0.1068,4.29,0,2021-11-24
p_02727,Pet,s_0377,578,0.1691,5.0,0,2024-10-01
p_02728,Auto,s_0641,2158,0.1801,4.53,0,2025-03-07
p_02729,Fashion,s_0478,960,0.2463,4.44,0,2021-10-26
p_02730,Books,s_0630,146,0.1459,4.11,0,2023-07-30
p_02731,Pet,s_0693,635,0.1562,4.23,1,2023-04-15
p_02732,Home,s_0455,1358,0.1371,4.17,0,2025-08-12
p_02733,Auto,s_0548,3311,0.1572,4.88,0,2022-06-19
p_02734,Pet,s_0066,724,0.2167,4.85,0,2025-05-27
p_02735,Books,s_0498,383,0.1105,4.57,0,2025-12-30
p_02736,Kids,s_0388,761,0.2316,4.4,0,2024-08-14
p_02737,Beauty,s_0530,751,0.311,4.47,0,2021-03-01
p_02738,Electronics,s_0526,3194,0.1293,4.8,0,2021-11-30
p_02739,Books,s_0506,141,0.1409,4.13,0,2024-03-14
p_02740,Kids,s_0524,633,0.2082,4.3,0,2021-03-12
p_02741,Electronics,s_0260,2606,0.0745,4.94,0,2022-12-08
p_02742,Fashion,s_0586,969,0.2597,4.32,0,2024-04-04
p_02743,Pet,s_0589,777,0.2254,4.14,0,2022-01-24
p_02744,Home,s_0602,2359,0.167,4.69,0,2022-12-05
p_02745,Sports,s_0413,1601,0.2511,4.89,0,2025-04-10
p_02746,FMCG,s_0683,512,0.183,4.59,0,2022-06-02
p_02747,Fashion,s_0123,1837,0.217,4.63,0,2024-09-12
p_02748,Fashion,s_0502,2564,0.2797,4.77,0,2023-08-20
p_02749,Fashion,s_0609,1467,0.2107,4.45,0,2024-03-05
p_02750,Beauty,s_0470,687,0.4278,4.29,1,2023-12-27
p_02751,Electronics,s_0554,2646,0.1483,4.84,0,2023-02-24
p_02752,Electronics,s_0664,6746,0.1268,4.74,0,2025-09-29
p_02753,Electronics,s_0354,2109,0.1886,4.18,0,2021-11-28
p_02754,FMCG,s_0325,273,0.1654,4.39,0,2025-02-22
p_02755,Pet,s_0503,238,0.192,4.07,1,2023-08-03
p_02756,Electronics,s_0348,4879,0.04,4.2,0,2021-07-01
p_02757,Electronics,s_0422,5389,0.171,4.44,0,2023-10-09
p_02758,FMCG,s_0440,294,0.0543,4.81,0,2024-01-04
p_02759,Home,s_0012,1885,0.1796,4.87,0,2022-12-06
p_02760,Books,s_0382,339,0.1582,4.07,0,2026-02-04
p_02761,Electronics,s_0369,5513,0.1342,4.73,0,2024-09-13
p_02762,Sports,s_0299,746,0.2372,4.22,0,2025-10-21
p_02763,Sports,s_0657,1923,0.1767,4.39,0,2023-01-12
p_02764,Electronics,s_0542,3798,0.1772,4.45,0,2023-09-23
p_02765,Auto,s_0196,1653,0.0972,4.53,0,2021-03-20
p_02766,Electronics,s_0681,2412,0.0877,4.79,0,2021-11-12
p_02767,FMCG,s_0695,410,0.2118,4.66,0,2023-08-26
p_02768,Fashion,s_0656,1180,0.2737,4.47,1,2025-10-10
p_02769,Auto,s_0421,2390,0.2148,4.68,0,2023-11-20
p_02770,FMCG,s_0501,293,0.0489,4.76,0,2022-06-20
p_02771,Pet,s_0061,1142,0.1453,3.71,0,2022-02-05
p_02772,Beauty,s_0554,1468,0.2384,4.83,0,2023-07-30
p_02773,Home,s_0560,1553,0.2356,4.88,0,2023-03-26
p_02774,Electronics,s_0506,2446,0.1021,4.12,0,2022-05-19
p_02775,Home,s_0515,878,0.2215,4.62,0,2025-06-12
p_02776,Books,s_0348,363,0.174,5.0,0,2022-08-17
p_02777,Beauty,s_0193,951,0.2858,4.27,0,2024-09-22
p_02778,Fashion,s_0072,1742,0.2294,5.0,0,2026-01-02
p_02779,FMCG,s_0402,439,0.1876,4.61,0,2022-12-22
p_02780,Fashion,s_0192,2246,0.2498,4.43,0,2025-02-24
p_02781,Beauty,s_0268,419,0.3566,5.0,0,2023-07-29
p_02782,Beauty,s_0312,672,0.2781,5.0,1,2024-04-13
p_02783,Books,s_0532,380,0.2225,4.69,0,2022-07-17
p_02784,Electronics,s_0467,778,0.0801,4.24,0,2023-11-07
p_02785,Electronics,s_0070,4447,0.1605,3.8,0,2023-06-18
p_02786,Kids,s_0501,1409,0.2129,4.05,0,2026-03-03
p_02787,Electronics,s_0464,4567,0.1371,4.84,0,2022-11-26
p_02788,Electronics,s_0267,3595,0.1551,4.37,0,2022-11-29
p_02789,Electronics,s_0534,4841,0.1134,4.48,0,2023-01-17
p_02790,Beauty,s_0205,358,0.3121,3.95,0,2023-01-02
p_02791,Beauty,s_0417,423,0.1944,4.34,0,2024-10-23
p_02792,Home,s_0649,1306,0.2394,4.1,0,2023-03-05
p_02793,Auto,s_0286,1657,0.1586,4.18,0,2026-02-21
p_02794,FMCG,s_0044,967,0.1907,4.89,0,2024-12-04
p_02795,Sports,s_0205,4716,0.2564,3.92,0,2025-07-09
p_02796,Fashion,s_0143,3026,0.2083,4.24,0,2025-03-26
p_02797,Fashion,s_0014,1403,0.297,4.64,0,2022-06-20
p_02798,FMCG,s_0074,403,0.2154,5.0,0,2025-10-14
p_02799,Home,s_0581,1448,0.1714,3.64,1,2024-03-24
p_02800,Beauty,s_0089,621,0.3238,4.18,0,2024-01-09
p_02801,FMCG,s_0454,335,0.0875,5.0,0,2022-12-03
p_02802,Fashion,s_0175,941,0.2699,4.43,0,2021-08-20
p_02803,Fashion,s_0142,1811,0.2403,3.85,0,2023-01-08
p_02804,Beauty,s_0632,1489,0.3135,4.54,1,2024-09-15
p_02805,Kids,s_0056,1672,0.1999,4.4,0,2021-03-25
p_02806,Home,s_0210,4112,0.2307,4.16,0,2022-06-03
p_02807,Fashion,s_0335,2135,0.2073,4.58,0,2025-01-13
p_02808,Home,s_0468,1031,0.1765,4.57,0,2024-06-19
p_02809,Electronics,s_0349,5317,0.1945,4.55,1,2023-02-10
p_02810,Electronics,s_0033,4685,0.1436,3.59,0,2021-08-22
p_02811,Beauty,s_0321,281,0.3118,4.08,0,2023-08-27
p_02812,FMCG,s_0544,495,0.195,4.11,0,2025-04-09
p_02813,Fashion,s_0044,1493,0.3044,4.59,0,2024-08-23
p_02814,Fashion,s_0487,1085,0.2342,5.0,1,2025-03-01
p_02815,Fashion,s_0504,2407,0.2503,3.73,0,2021-04-27
p_02816,Electronics,s_0479,2917,0.0523,4.32,0,2022-04-12
p_02817,Sports,s_0519,2684,0.2296,4.57,0,2025-02-18
p_02818,Sports,s_0346,683,0.2332,4.54,0,2024-09-22
p_02819,Sports,s_0310,1089,0.1402,4.6,0,2021-02-17
p_02820,Auto,s_0362,5760,0.1963,5.0,0,2021-01-31
p_02821,Fashion,s_0487,915,0.2577,4.55,0,2025-10-22
p_02822,Home,s_0601,3883,0.159,4.53,1,2022-10-01
p_02823,Kids,s_0090,864,0.196,4.92,0,2021-03-16
p_02824,Fashion,s_0031,773,0.2821,4.29,1,2024-12-09
p_02825,Electronics,s_0114,2360,0.0628,4.24,1,2021-10-21
p_02826,Kids,s_0395,1399,0.1827,4.2,0,2024-10-26
p_02827,Fashion,s_0597,857,0.1907,3.91,0,2024-12-11
p_02828,Fashion,s_0590,1968,0.1949,4.78,0,2023-05-03
p_02829,Fashion,s_0184,2181,0.3033,4.92,0,2025-04-26
p_02830,Kids,s_0626,2168,0.188,4.18,0,2022-05-06
p_02831,Beauty,s_0219,981,0.325,4.7,0,2021-04-23
p_02832,Books,s_0544,99,0.2239,4.6,0,2023-11-04
p_02833,Fashion,s_0196,1312,0.2953,4.45,0,2022-11-20
p_02834,FMCG,s_0144,291,0.1578,4.44,0,2025-03-05
p_02835,Beauty,s_0457,636,0.3535,4.51,0,2024-01-04
p_02836,Kids,s_0092,1055,0.185,4.46,0,2024-12-22
p_02837,Fashion,s_0494,1495,0.2371,4.45,0,2025-06-02
p_02838,Electronics,s_0288,2466,0.2087,4.5,0,2021-01-10
p_02839,Home,s_0322,2020,0.1868,4.52,1,2021-06-12
p_02840,Sports,s_0127,1609,0.222,4.1,0,2025-02-06
p_02841,Books,s_0282,276,0.2331,4.34,0,2025-04-02
p_02842,Sports,s_0217,2392,0.2419,4.47,0,2021-07-16
p_02843,Sports,s_0328,646,0.2004,4.59,0,2021-01-26
p_02844,Auto,s_0123,1040,0.1116,4.48,0,2024-08-14
p_02845,FMCG,s_0122,599,0.1317,4.39,0,2022-05-04
p_02846,FMCG,s_0333,198,0.1442,4.42,0,2021-03-30
p_02847,Pet,s_0589,305,0.1838,4.08,0,2022-09-08
p_02848,Books,s_0214,272,0.1775,4.47,0,2023-04-09
p_02849,Beauty,s_0511,1529,0.3002,4.1,0,2025-08-29
p_02850,Electronics,s_0651,6651,0.04,4.68,0,2025-05-25
p_02851,FMCG,s_0527,508,0.1222,4.0,0,2023-06-04
p_02852,Books,s_0464,275,0.1581,4.75,0,2025-12-17
p_02853,Electronics,s_0194,2329,0.1256,4.84,0,2024-10-11
p_02854,Beauty,s_0414,1151,0.3215,4.62,0,2025-08-17
p_02855,Fashion,s_0415,3424,0.2995,4.61,0,2025-01-15
p_02856,Pet,s_0493,2375,0.2368,5.0,0,2022-05-29
p_02857,Fashion,s_0314,1402,0.2345,4.3,0,2023-10-20
p_02858,Auto,s_0495,2893,0.2086,3.96,0,2021-05-23
p_02859,Electronics,s_0078,3215,0.1502,4.06,0,2021-02-27
p_02860,Electronics,s_0315,7474,0.1647,4.56,0,2026-01-10
p_02861,Sports,s_0479,3074,0.1941,3.62,0,2023-12-02
p_02862,Fashion,s_0201,1721,0.2117,4.25,0,2021-05-09
p_02863,Sports,s_0142,2028,0.2505,4.73,0,2025-07-04
p_02864,Electronics,s_0230,1998,0.1574,5.0,1,2025-01-08
p_02865,Fashion,s_0094,711,0.1932,4.4,0,2022-10-07
p_02866,Fashion,s_0170,2591,0.256,4.8,0,2025-09-20
p_02867,Fashion,s_0277,2702,0.2051,4.12,0,2025-04-24
p_02868,Fashion,s_0380,1847,0.2183,4.25,0,2022-08-30
p_02869,Books,s_0140,527,0.218,4.89,0,2021-07-28
p_02870,Beauty,s_0564,945,0.2874,4.11,0,2025-07-03
p_02871,Beauty,s_0500,762,0.2974,4.43,0,2024-04-13
p_02872,Beauty,s_0491,419,0.2432,4.0,0,2021-04-02
p_02873,Beauty,s_0118,645,0.3676,4.12,0,2024-02-05
p_02874,Electronics,s_0232,10529,0.072,4.07,0,2021-03-02
p_02875,Home,s_0178,1663,0.1712,3.52,0,2022-04-15
p_02876,Beauty,s_0459,597,0.2899,4.31,0,2023-01-21
p_02877,FMCG,s_0278,395,0.0576,4.19,0,2025-02-23
p_02878,Home,s_0258,1076,0.1831,4.45,0,2024-07-24
p_02879,Pet,s_0014,640,0.1647,4.54,0,2021-12-05
p_02880,Beauty,s_0303,918,0.2614,4.56,0,2023-04-24
p_02881,Sports,s_0229,3172,0.1793,4.72,0,2022-05-21
p_02882,Books,s_0041,150,0.1852,4.15,0,2021-12-03
p_02883,Auto,s_0586,2726,0.1374,4.59,0,2024-07-05
p_02884,Sports,s_0426,824,0.2054,3.87,0,2023-01-24
p_02885,Pet,s_0286,368,0.081,4.13,0,2025-10-26
p_02886,Electronics,s_0178,4738,0.0957,5.0,0,2022-06-24
p_02887,Sports,s_0533,585,0.1855,3.78,1,2025-10-03
p_02888,Beauty,s_0164,594,0.1969,4.72,0,2024-05-23
p_02889,Beauty,s_0317,704,0.2712,4.72,0,2025-02-12
p_02890,Electronics,s_0211,3359,0.1021,3.85,0,2025-04-21
p_02891,Sports,s_0126,1151,0.1678,4.36,1,2026-01-17
p_02892,FMCG,s_0308,355,0.1183,4.09,1,2025-06-04
p_02893,Electronics,s_0217,5452,0.0613,4.42,0,2023-03-08
p_02894,Electronics,s_0202,3040,0.127,4.03,0,2023-12-13
p_02895,FMCG,s_0345,415,0.133,4.48,0,2026-01-20
p_02896,Electronics,s_0591,2762,0.138,4.12,0,2025-01-25
p_02897,Books,s_0096,248,0.1961,4.63,0,2023-08-12
p_02898,Sports,s_0525,1434,0.2463,4.38,0,2021-03-03
p_02899,Beauty,s_0212,1270,0.2601,4.49,0,2021-12-21
p_02900,Fashion,s_0522,2160,0.2951,4.41,0,2025-10-03
p_02901,FMCG,s_0104,610,0.1346,4.4,0,2025-06-07
p_02902,Home,s_0653,1841,0.1636,4.8,0,2022-12-11
p_02903,Beauty,s_0297,1758,0.2166,4.58,0,2022-12-24
p_02904,Books,s_0632,128,0.215,4.57,0,2021-05-04
p_02905,Kids,s_0342,864,0.2365,4.71,0,2024-06-20
p_02906,Auto,s_0486,1257,0.2324,4.97,0,2026-01-06
p_02907,Kids,s_0290,1414,0.2189,3.72,0,2021-01-03
p_02908,Sports,s_0300,1391,0.1816,5.0,0,2022-04-04
p_02909,Beauty,s_0076,484,0.2422,4.64,0,2025-11-27
p_02910,Fashion,s_0335,2013,0.2317,4.52,0,2021-04-28
p_02911,Sports,s_0550,934,0.181,4.48,0,2022-06-17
p_02912,Home,s_0392,2553,0.2604,4.33,0,2023-11-12
p_02913,Auto,s_0405,2183,0.172,4.62,0,2021-12-13
p_02914,Beauty,s_0174,616,0.3189,3.91,0,2021-01-18
p_02915,Beauty,s_0667,301,0.241,4.29,0,2022-12-13
p_02916,Fashion,s_0483,956,0.2755,4.21,0,2025-01-04
p_02917,Beauty,s_0077,453,0.2794,4.53,0,2021-05-09
p_02918,FMCG,s_0140,408,0.1051,5.0,0,2022-09-07
p_02919,Fashion,s_0373,941,0.2496,4.7,0,2022-12-09
p_02920,Pet,s_0154,2148,0.1392,4.19,0,2021-01-20
p_02921,Fashion,s_0025,1060,0.2341,4.43,0,2024-12-25
p_02922,Sports,s_0306,1355,0.153,4.47,1,2024-11-27
p_02923,FMCG,s_0651,436,0.1567,4.71,1,2021-07-18
p_02924,Home,s_0147,1317,0.2383,5.0,0,2025-08-06
p_02925,Sports,s_0405,646,0.1922,4.59,0,2025-02-17
p_02926,Home,s_0378,3010,0.236,4.28,0,2023-07-26
p_02927,Home,s_0072,2074,0.2007,4.1,0,2023-09-13
p_02928,Beauty,s_0081,236,0.322,4.26,0,2021-05-13
p_02929,Beauty,s_0695,399,0.3033,4.66,0,2023-02-15
p_02930,Sports,s_0698,994,0.2074,4.51,0,2021-07-29
p_02931,Home,s_0398,530,0.1577,4.85,0,2023-09-29
p_02932,Sports,s_0185,1782,0.2375,4.98,0,2023-01-13
p_02933,FMCG,s_0404,1213,0.1344,4.33,0,2021-12-10
p_02934,Fashion,s_0640,3320,0.2283,5.0,0,2023-02-03
p_02935,Kids,s_0348,1763,0.2531,4.37,0,2023-03-16
p_02936,Electronics,s_0555,3361,0.1319,4.5,0,2021-03-17
p_02937,Pet,s_0241,681,0.2116,4.86,0,2024-05-23
p_02938,Kids,s_0368,1929,0.1888,4.03,0,2026-02-03
p_02939,Electronics,s_0627,3538,0.1536,4.41,0,2024-09-27
p_02940,Electronics,s_0061,2477,0.04,4.78,0,2021-08-23
p_02941,Home,s_0182,655,0.1442,4.17,0,2021-07-23
p_02942,Electronics,s_0484,1067,0.0971,4.14,0,2025-09-15
p_02943,Books,s_0077,193,0.19,4.16,0,2024-10-24
p_02944,Beauty,s_0050,743,0.2892,4.46,0,2023-05-27
p_02945,Beauty,s_0370,354,0.3244,4.28,0,2025-05-27
p_02946,Home,s_0150,2366,0.1634,4.61,0,2022-11-08
p_02947,Kids,s_0553,2427,0.2325,4.8,0,2025-04-28
p_02948,Kids,s_0408,1463,0.1508,4.07,0,2022-03-28
p_02949,Books,s_0363,283,0.0723,4.03,0,2023-07-22
p_02950,Home,s_0595,974,0.1697,4.07,0,2022-05-19
p_02951,Home,s_0313,3876,0.1886,4.87,1,2021-10-06
p_02952,Auto,s_0440,1290,0.1804,4.57,0,2023-05-30
p_02953,Electronics,s_0021,9342,0.0759,4.23,1,2023-06-22
p_02954,Fashion,s_0332,3727,0.1469,4.2,0,2022-12-03
p_02955,Fashion,s_0355,2208,0.2209,4.35,0,2025-02-04
p_02956,FMCG,s_0096,296,0.1592,3.52,0,2025-07-11
p_02957,FMCG,s_0646,457,0.1916,4.92,0,2025-07-04
p_02958,Fashion,s_0524,1058,0.212,4.97,0,2024-01-16
p_02959,Fashion,s_0228,694,0.1592,3.89,0,2022-08-05
p_02960,Fashion,s_0053,2735,0.2416,5.0,0,2024-07-25
p_02961,Fashion,s_0019,1472,0.217,4.41,0,2022-04-23
p_02962,Beauty,s_0643,436,0.2676,3.92,0,2023-07-26
p_02963,FMCG,s_0038,361,0.1862,4.86,0,2021-12-18
p_02964,FMCG,s_0464,295,0.1374,4.54,0,2026-02-15
p_02965,Home,s_0070,2069,0.2131,4.85,1,2023-09-28
p_02966,Fashion,s_0320,858,0.3136,3.95,0,2025-04-13
p_02967,FMCG,s_0395,309,0.1353,4.06,0,2025-03-01
p_02968,Beauty,s_0335,904,0.2883,4.15,0,2023-08-26
p_02969,Pet,s_0374,516,0.2366,4.36,0,2021-08-09
p_02970,Pet,s_0337,1711,0.1877,4.45,0,2025-02-01
p_02971,Fashion,s_0461,863,0.2731,4.53,0,2022-04-26
p_02972,FMCG,s_0183,581,0.1394,4.95,0,2024-07-05
p_02973,Auto,s_0174,2686,0.1668,4.9,0,2025-10-28
p_02974,Auto,s_0211,1553,0.1421,4.14,0,2024-10-13
p_02975,Beauty,s_0274,1015,0.2292,4.78,0,2021-10-25
p_02976,Home,s_0535,1256,0.2153,4.04,0,2025-11-25
p_02977,Fashion,s_0550,580,0.1958,4.72,0,2023-12-10
p_02978,Fashion,s_0536,2539,0.2914,4.47,1,2025-07-19
p_02979,Pet,s_0237,997,0.1266,4.56,0,2023-10-05
p_02980,Sports,s_0050,865,0.3146,4.83,0,2023-11-11
p_02981,Electronics,s_0175,2442,0.1223,5.0,0,2021-12-27
p_02982,Fashion,s_0153,695,0.1999,5.0,0,2022-07-02
p_02983,Fashion,s_0410,1383,0.232,4.66,0,2023-01-31
p_02984,Beauty,s_0352,276,0.2564,4.48,0,2023-07-08
p_02985,Fashion,s_0263,1356,0.1689,4.26,0,2025-10-14
p_02986,Electronics,s_0628,2249,0.1281,4.03,0,2024-07-22
p_02987,Sports,s_0035,1516,0.2089,4.75,0,2024-09-21
p_02988,Electronics,s_0532,5518,0.07,4.52,0,2021-08-29
p_02989,Auto,s_0603,898,0.122,4.41,0,2022-07-12
p_02990,Auto,s_0535,4203,0.1343,4.02,0,2024-02-13
p_02991,Fashion,s_0176,870,0.2156,4.56,0,2022-12-29
p_02992,FMCG,s_0226,914,0.0812,4.34,0,2025-02-25
p_02993,Sports,s_0242,834,0.223,3.64,0,2023-03-21
p_02994,Auto,s_0515,3417,0.0918,4.85,0,2022-03-06
p_02995,Kids,s_0274,7492,0.2463,4.75,0,2021-07-26
p_02996,FMCG,s_0214,203,0.177,4.3,0,2024-02-23
p_02997,Kids,s_0001,629,0.2257,4.11,0,2025-06-18
p_02998,Electronics,s_0349,3277,0.0887,4.84,0,2023-09-02
p_02999,Electronics,s_0607,5392,0.099,4.51,0,2024-07-08
p_03000,Electronics,s_0004,2569,0.0567,4.06,1,2021-08-11
p_03001,Home,s_0435,209,0.1319,4.75,1,2025-03-29
p_03002,FMCG,s_0118,256,0.0786,4.38,0,2023-06-22
p_03003,Electronics,s_0632,1725,0.1044,4.46,0,2023-05-25
p_03004,Fashion,s_0131,1800,0.2725,5.0,0,2023-12-04
p_03005,Beauty,s_0147,1711,0.3292,4.21,0,2024-02-19
p_03006,Kids,s_0452,710,0.1645,4.59,0,2021-01-25
p_03007,Electronics,s_0379,3068,0.0897,4.83,0,2022-03-29
p_03008,Fashion,s_0333,724,0.2667,4.72,0,2023-11-12
p_03009,Electronics,s_0239,5492,0.1177,4.32,0,2025-01-21
p_03010,Home,s_0338,1324,0.176,4.34,0,2025-12-31
p_03011,Fashion,s_0319,1325,0.2519,4.48,0,2022-05-05
p_03012,FMCG,s_0573,800,0.1028,4.04,0,2022-10-17
p_03013,Fashion,s_0245,1100,0.2455,4.92,0,2022-04-12
p_03014,Fashion,s_0270,1951,0.2744,4.45,0,2021-04-03
p_03015,Auto,s_0291,2888,0.1274,4.37,1,2021-03-21
p_03016,Home,s_0511,356,0.2038,4.68,0,2023-04-12
p_03017,FMCG,s_0276,773,0.1908,4.48,0,2023-12-12
p_03018,Sports,s_0316,1454,0.2283,4.39,0,2021-02-09
p_03019,Electronics,s_0678,3261,0.0473,4.56,0,2024-07-04
p_03020,Books,s_0359,521,0.2184,4.68,1,2022-01-19
p_03021,Books,s_0082,327,0.1344,4.54,0,2021-11-18
p_03022,Pet,s_0616,884,0.18,4.74,0,2021-09-07
p_03023,Fashion,s_0579,1976,0.1962,4.48,0,2025-02-21
p_03024,FMCG,s_0328,175,0.1651,3.97,0,2022-11-03
p_03025,Beauty,s_0370,815,0.2282,4.7,0,2022-11-26
p_03026,Electronics,s_0636,2074,0.0736,4.69,0,2022-03-12
p_03027,Kids,s_0651,1217,0.2281,4.59,0,2023-09-01
p_03028,Home,s_0195,967,0.1699,4.33,0,2025-03-22
p_03029,Sports,s_0624,1637,0.1818,4.94,0,2024-12-29
p_03030,FMCG,s_0170,649,0.1074,4.26,0,2025-10-21
p_03031,Beauty,s_0611,582,0.2034,4.36,0,2024-01-28
p_03032,Electronics,s_0554,2818,0.1271,4.22,0,2021-07-08
p_03033,Electronics,s_0089,2494,0.1909,4.4,0,2022-09-05
p_03034,Fashion,s_0476,2527,0.2808,4.59,0,2021-08-04
p_03035,Beauty,s_0047,726,0.2477,3.91,0,2025-08-06
p_03036,Kids,s_0199,1683,0.2308,4.23,0,2025-06-09
p_03037,Electronics,s_0417,936,0.0648,5.0,0,2024-10-06
p_03038,Sports,s_0094,1563,0.29,4.87,0,2025-07-21
p_03039,Books,s_0648,325,0.1968,4.48,0,2022-09-03
p_03040,Home,s_0196,1863,0.1716,5.0,0,2024-08-13
p_03041,Fashion,s_0570,5106,0.2913,4.32,0,2022-09-27
p_03042,FMCG,s_0454,289,0.1305,4.42,0,2023-05-28
p_03043,Kids,s_0217,2327,0.2469,4.15,0,2023-10-10
p_03044,Auto,s_0012,2027,0.0762,4.71,0,2021-06-10
p_03045,Fashion,s_0671,2834,0.2942,3.72,0,2025-09-28
p_03046,Beauty,s_0253,639,0.2921,4.09,0,2023-04-04
p_03047,Pet,s_0459,356,0.1932,4.09,1,2021-04-05
p_03048,Home,s_0374,1135,0.1923,4.43,0,2023-04-01
p_03049,Kids,s_0147,2568,0.2128,4.72,0,2021-04-16
p_03050,Home,s_0424,1586,0.212,3.78,0,2025-09-10
p_03051,Kids,s_0523,1066,0.1703,4.26,0,2021-01-20
p_03052,Home,s_0008,3562,0.1735,3.62,0,2022-08-02
p_03053,Electronics,s_0324,5342,0.0772,4.34,0,2025-01-13
p_03054,Pet,s_0506,499,0.1352,4.11,0,2023-12-08
p_03055,Fashion,s_0535,2879,0.2331,4.35,0,2023-07-04
p_03056,Fashion,s_0417,2559,0.2468,4.15,0,2024-03-15
p_03057,Fashion,s_0054,1942,0.2378,4.25,0,2022-11-21
p_03058,Fashion,s_0336,925,0.2699,4.22,0,2023-04-23
p_03059,Electronics,s_0117,2901,0.1031,4.12,0,2025-08-14
p_03060,Beauty,s_0699,279,0.2931,4.06,0,2024-03-19
p_03061,Fashion,s_0662,1989,0.2806,4.39,0,2025-01-22
p_03062,Sports,s_0568,761,0.2541,3.96,0,2024-04-26
p_03063,Electronics,s_0223,6127,0.1141,3.67,0,2021-02-05
p_03064,Electronics,s_0678,4002,0.0594,3.9,1,2024-06-11
p_03065,Fashion,s_0485,2688,0.2489,4.78,0,2023-12-15
p_03066,FMCG,s_0416,262,0.1756,4.68,0,2025-12-09
p_03067,Books,s_0117,207,0.1794,3.74,0,2022-09-28
p_03068,Beauty,s_0149,934,0.2922,4.37,0,2023-02-01
p_03069,Beauty,s_0350,1596,0.2729,4.59,0,2023-01-05
p_03070,Beauty,s_0245,897,0.165,3.99,0,2023-07-19
p_03071,Fashion,s_0596,724,0.3217,4.3,0,2022-04-21
p_03072,Books,s_0571,155,0.2028,3.72,0,2022-10-07
p_03073,Books,s_0190,235,0.1371,4.52,0,2024-06-22
p_03074,Fashion,s_0352,1000,0.2361,4.21,0,2023-03-11
p_03075,Home,s_0485,2050,0.1777,4.35,0,2022-05-29
p_03076,Books,s_0334,265,0.1279,4.21,0,2025-01-06
p_03077,Pet,s_0243,694,0.1706,4.32,0,2024-07-29
p_03078,Pet,s_0466,808,0.2953,4.15,0,2021-08-10
p_03079,Home,s_0037,1877,0.2546,4.53,0,2025-06-14
p_03080,Sports,s_0483,2783,0.2226,4.54,0,2021-10-03
p_03081,Beauty,s_0197,792,0.2464,3.82,0,2025-08-24
p_03082,Books,s_0028,224,0.2146,4.88,0,2024-09-11
p_03083,Fashion,s_0513,1712,0.1297,4.09,0,2024-07-09
p_03084,Books,s_0009,171,0.1976,4.84,0,2025-07-25
p_03085,Books,s_0583,115,0.2512,4.07,0,2023-05-07
p_03086,Home,s_0050,1443,0.1414,4.09,0,2022-04-25
p_03087,Home,s_0551,2261,0.1861,4.46,0,2024-12-01
p_03088,Sports,s_0394,1650,0.1595,4.75,0,2021-10-03
p_03089,Home,s_0161,2544,0.1684,3.92,0,2021-04-16
p_03090,Kids,s_0458,1495,0.2684,4.62,0,2021-02-03
p_03091,Home,s_0479,2414,0.2103,4.04,0,2023-07-13
p_03092,Kids,s_0232,581,0.2033,3.72,0,2025-04-19
p_03093,Electronics,s_0135,5392,0.1467,4.27,0,2022-09-22
p_03094,Fashion,s_0432,526,0.2214,4.55,0,2023-06-27
p_03095,Electronics,s_0281,4488,0.076,4.47,0,2021-07-18
p_03096,Beauty,s_0285,1163,0.2808,4.58,0,2026-01-08
p_03097,Fashion,s_0336,891,0.3027,4.7,1,2025-11-17
p_03098,Fashion,s_0163,1355,0.1839,4.22,0,2023-11-08
p_03099,Fashion,s_0506,922,0.2653,4.76,0,2021-01-14
p_03100,Beauty,s_0302,570,0.337,4.61,0,2021-02-03
p_03101,Home,s_0232,4048,0.1269,4.09,0,2024-09-24
p_03102,FMCG,s_0432,585,0.196,4.69,0,2022-02-08
